Time[s], 通道 0, 通道 1
0.00193470, 0, 1
0.00193745, 0, 0
0.00193805, 1, 0
0.00194078, 0, 0
0.00194138, 0, 1
0.00194413, 0, 0
0.00194473, 1, 0
0.00194746, 0, 0
0.00194806, 0, 1
0.00195081, 0, 0
0.00195141, 1, 0
0.00195414, 0, 0
0.00195474, 0, 1
0.00195749, 0, 0
0.00195809, 1, 0
0.00196082, 0, 0
0.00196142, 0, 1
0.00196417, 0, 0
0.00196477, 1, 0
0.00196750, 0, 0
0.00196810, 0, 1
0.00197085, 0, 0
0.00197145, 1, 0
0.00197418, 0, 0
0.00197478, 0, 1
0.00197753, 0, 0
0.00197813, 1, 0
0.00198086, 0, 0
0.00198146, 0, 1
0.00198421, 0, 0
0.00198481, 1, 0
0.00198754, 0, 0
0.00198814, 0, 1
0.00199089, 0, 0
0.00199149, 1, 0
0.00199422, 0, 0
0.00199482, 0, 1
0.00199757, 0, 0
0.00199817, 1, 0
0.00200090, 0, 0
0.00200150, 0, 1
0.00200425, 0, 0
0.00200485, 1, 0
0.00200758, 0, 0
0.00200818, 0, 1
0.00201093, 0, 0
0.00201153, 1, 0
0.00201426, 0, 0
0.00201486, 0, 1
0.00201761, 0, 0
0.00201821, 1, 0
0.00202094, 0, 0
0.00202154, 0, 1
0.00202429, 0, 0
0.00202489, 1, 0
0.00202762, 0, 0
0.00202822, 0, 1
0.00203097, 0, 0
0.00203156, 1, 0
0.00203430, 0, 0
0.00203490, 0, 1
0.00203764, 0, 0
0.00203824, 1, 0
0.00204098, 0, 0
0.00204158, 0, 1
0.00204432, 0, 0
0.00204492, 1, 0
0.00204766, 0, 0
0.00204825, 0, 1
0.00205100, 0, 0
0.00205160, 1, 0
0.00205434, 0, 0
0.00205493, 0, 1
0.00205768, 0, 0
0.00205828, 1, 0
0.00206102, 0, 0
0.00206161, 0, 1
0.00206436, 0, 0
0.00206496, 1, 0
0.00206770, 0, 0
0.00206829, 0, 1
0.00207104, 0, 0
0.00207164, 1, 0
0.00207438, 0, 0
0.00207497, 0, 1
0.00207772, 0, 0
0.00207832, 1, 0
0.00208106, 0, 0
0.00208165, 0, 1
0.00208440, 0, 0
0.00208500, 1, 0
0.00208774, 0, 0
0.00208833, 0, 1
0.00209108, 0, 0
0.00209168, 1, 0
0.00209442, 0, 0
0.00209501, 0, 1
0.00209776, 0, 0
0.00209836, 1, 0
0.00210110, 0, 0
0.00210169, 0, 1
0.00210444, 0, 0
0.00210504, 1, 0
0.00210778, 0, 0
0.00210837, 0, 1
0.00211112, 0, 0
0.00211172, 1, 0
0.00211445, 0, 0
0.00211505, 0, 1
0.00211780, 0, 0
0.00211840, 1, 0
0.00212113, 0, 0
0.00212173, 0, 1
0.00212448, 0, 0
0.00212508, 1, 0
0.00212781, 0, 0
0.00212841, 0, 1
0.00213116, 0, 0
0.00213176, 1, 0
0.00213449, 0, 0
0.00213509, 0, 1
0.00213784, 0, 0
0.00213844, 1, 0
0.00214117, 0, 0
0.00214177, 0, 1
0.00214452, 0, 0
0.00214512, 1, 0
0.00214785, 0, 0
0.00214845, 0, 1
0.00215120, 0, 0
0.00215180, 1, 0
0.00215453, 0, 0
0.00215513, 0, 1
0.00215788, 0, 0
0.00215848, 1, 0
0.00216121, 0, 0
0.00216181, 0, 1
0.00216456, 0, 0
0.00216516, 1, 0
0.00216789, 0, 0
0.00216849, 0, 1
0.00217124, 0, 0
0.00217184, 1, 0
0.00217457, 0, 0
0.00217517, 0, 1
0.00217792, 0, 0
0.00217852, 1, 0
0.00218125, 0, 0
0.00218185, 0, 1
0.00218460, 0, 0
0.00218520, 1, 0
0.00218793, 0, 0
0.00218853, 0, 1
0.00219128, 0, 0
0.00219188, 1, 0
0.00219461, 0, 0
0.00219521, 0, 1
0.00219796, 0, 0
0.00219855, 1, 0
0.00220129, 0, 0
0.00220189, 0, 1
0.00220463, 0, 0
0.00220523, 1, 0
0.00220797, 0, 0
0.00220857, 0, 1
0.00221131, 0, 0
0.00221191, 1, 0
0.00221465, 0, 0
0.00221525, 0, 1
0.00221799, 0, 0
0.00221859, 1, 0
0.00222133, 0, 0
0.00222193, 0, 1
0.00222467, 0, 0
0.00222527, 1, 0
0.00222801, 0, 0
0.00222860, 0, 1
0.00223135, 0, 0
0.00223195, 1, 0
0.00223469, 0, 0
0.00223528, 0, 1
0.00223803, 0, 0
0.00223863, 1, 0
0.00224137, 0, 0
0.00224196, 0, 1
0.00224471, 0, 0
0.00224531, 1, 0
0.00224805, 0, 0
0.00224864, 0, 1
0.00225139, 0, 0
0.00225199, 1, 0
0.00225473, 0, 0
0.00225532, 0, 1
0.00225807, 0, 0
0.00225867, 1, 0
0.00226141, 0, 0
0.00226200, 0, 1
0.00226475, 0, 0
0.00226535, 1, 0
0.00226809, 0, 0
0.00226868, 0, 1
0.00227143, 0, 0
0.00227203, 1, 0
0.00227477, 0, 0
0.00227536, 0, 1
0.00227811, 0, 0
0.00227871, 1, 0
0.00228144, 0, 0
0.00228204, 0, 1
0.00228479, 0, 0
0.00228539, 1, 0
0.00228812, 0, 0
0.00228872, 0, 1
0.00229147, 0, 0
0.00229207, 1, 0
0.00229480, 0, 0
0.00229540, 0, 1
0.00229815, 0, 0
0.00229875, 1, 0
0.00230148, 0, 0
0.00230208, 0, 1
0.00230483, 0, 0
0.00230543, 1, 0
0.00230816, 0, 0
0.00230876, 0, 1
0.00231151, 0, 0
0.00231211, 1, 0
0.00231484, 0, 0
0.00231544, 0, 1
0.00231819, 0, 0
0.00231879, 1, 0
0.00232152, 0, 0
0.00232212, 0, 1
0.00232487, 0, 0
0.00232547, 1, 0
0.00232820, 0, 0
0.00232880, 0, 1
0.00233155, 0, 0
0.00233215, 1, 0
0.00233488, 0, 0
0.00233548, 0, 1
0.00233823, 0, 0
0.00233883, 1, 0
0.00234156, 0, 0
0.00234216, 0, 1
0.00234491, 0, 0
0.00234551, 1, 0
0.00234824, 0, 0
0.00234884, 0, 1
0.00235159, 0, 0
0.00235219, 1, 0
0.00235492, 0, 0
0.00235552, 0, 1
0.00235827, 0, 0
0.00235887, 1, 0
0.00236160, 0, 0
0.00236220, 0, 1
0.00236495, 0, 0
0.00236554, 1, 0
0.00236828, 0, 0
0.00236888, 0, 1
0.00237163, 0, 0
0.00237222, 1, 0
0.00237496, 0, 0
0.00237556, 0, 1
0.00237830, 0, 0
0.00237890, 1, 0
0.00238164, 0, 0
0.00238223, 0, 1
0.00238498, 0, 0
0.00238558, 1, 0
0.00238832, 0, 0
0.00238891, 0, 1
0.00239166, 0, 0
0.00239226, 1, 0
0.00239500, 0, 0
0.00239559, 0, 1
0.00239834, 0, 0
0.00239894, 1, 0
0.00240168, 0, 0
0.00240227, 0, 1
0.00240502, 0, 0
0.00240562, 1, 0
0.00240836, 0, 0
0.00240895, 0, 1
0.00241170, 0, 0
0.00241230, 1, 0
0.00241504, 0, 0
0.00241563, 0, 1
0.00241838, 0, 0
0.00241898, 1, 0
0.00242172, 0, 0
0.00242231, 0, 1
0.00242506, 0, 0
0.00242566, 1, 0
0.00242840, 0, 0
0.00242899, 0, 1
0.00243174, 0, 0
0.00243234, 1, 0
0.00243508, 0, 0
0.00243567, 0, 1
0.00243842, 0, 0
0.00243902, 1, 0
0.00244176, 0, 0
0.00244235, 0, 1
0.00244510, 0, 0
0.00244570, 1, 0
0.00244844, 0, 0
0.00244903, 0, 1
0.00245178, 0, 0
0.00245238, 1, 0
0.00245512, 0, 0
0.00245571, 0, 1
0.00245846, 0, 0
0.00245906, 1, 0
0.00246179, 0, 0
0.00246239, 0, 1
0.00246514, 0, 0
0.00246574, 1, 0
0.00246847, 0, 0
0.00246907, 0, 1
0.00247182, 0, 0
0.00247242, 1, 0
0.00247515, 0, 0
0.00247575, 0, 1
0.00247850, 0, 0
0.00247910, 1, 0
0.00248183, 0, 0
0.00248243, 0, 1
0.00248518, 0, 0
0.00248578, 1, 0
0.00248851, 0, 0
0.00248911, 0, 1
0.00249186, 0, 0
0.00249246, 1, 0
0.00249519, 0, 0
0.00249579, 0, 1
0.00249854, 0, 0
0.00249914, 1, 0
0.00250187, 0, 0
0.00250247, 0, 1
0.00250522, 0, 0
0.00250582, 1, 0
0.00250855, 0, 0
0.00250915, 0, 1
0.00251190, 0, 0
0.00251250, 1, 0
0.00251523, 0, 0
0.00251583, 0, 1
0.00251858, 0, 0
0.00251918, 1, 0
0.00252191, 0, 0
0.00252251, 0, 1
0.00252526, 0, 0
0.00252586, 1, 0
0.00252859, 0, 0
0.00252919, 0, 1
0.00253194, 0, 0
0.00253253, 1, 0
0.00253527, 0, 0
0.00253587, 0, 1
0.00253862, 0, 0
0.00253921, 1, 0
0.00254195, 0, 0
0.00254255, 0, 1
0.00254530, 0, 0
0.00254589, 1, 0
0.00254863, 0, 0
0.00254923, 0, 1
0.00255198, 0, 0
0.00255257, 1, 0
0.00255531, 0, 0
0.00255591, 0, 1
0.00255865, 0, 0
0.00255925, 1, 0
0.00256199, 0, 0
0.00256259, 0, 1
0.00256533, 0, 0
0.00256593, 1, 0
0.00256867, 0, 0
0.00256926, 0, 1
0.00257201, 0, 0
0.00257261, 1, 0
0.00257535, 0, 0
0.00257594, 0, 1
0.00257869, 0, 0
0.00257929, 1, 0
0.00258203, 0, 0
0.00258262, 0, 1
0.00258537, 0, 0
0.00258597, 1, 0
0.00258871, 0, 0
0.00258930, 0, 1
0.00259205, 0, 0
0.00259265, 1, 0
0.00259539, 0, 0
0.00259598, 0, 1
0.00259873, 0, 0
0.00259933, 1, 0
0.00260207, 0, 0
0.00260266, 0, 1
0.00260541, 0, 0
0.00260601, 1, 0
0.00260875, 0, 0
0.00260934, 0, 1
0.00261209, 0, 0
0.00261269, 1, 0
0.00261543, 0, 0
0.00261602, 0, 1
0.00261877, 0, 0
0.00261937, 1, 0
0.00262210, 0, 0
0.00262270, 0, 1
0.00262545, 0, 0
0.00262605, 1, 0
0.00262878, 0, 0
0.00262938, 0, 1
0.00263213, 0, 0
0.00263273, 1, 0
0.00263546, 0, 0
0.00263606, 0, 1
0.00263881, 0, 0
0.00263941, 1, 0
0.00264214, 0, 0
0.00264274, 0, 1
0.00264549, 0, 0
0.00264609, 1, 0
0.00264882, 0, 0
0.00264942, 0, 1
0.00265217, 0, 0
0.00265277, 1, 0
0.00265550, 0, 0
0.00265610, 0, 1
0.00265885, 0, 0
0.00265945, 1, 0
0.00266218, 0, 0
0.00266278, 0, 1
0.00266553, 0, 0
0.00266613, 1, 0
0.00266886, 0, 0
0.00266946, 0, 1
0.00267221, 0, 0
0.00267281, 1, 0
0.00267554, 0, 0
0.00267614, 0, 1
0.00267889, 0, 0
0.00267949, 1, 0
0.00268222, 0, 0
0.00268282, 0, 1
0.00268557, 0, 0
0.00268617, 1, 0
0.00268890, 0, 0
0.00268950, 0, 1
0.00269225, 0, 0
0.00269285, 1, 0
0.00269558, 0, 0
0.00269618, 0, 1
0.00269893, 0, 0
0.00269953, 1, 0
0.00270226, 0, 0
0.00270286, 0, 1
0.00270561, 0, 0
0.00270620, 1, 0
0.00270894, 0, 0
0.00270954, 0, 1
0.00271229, 0, 0
0.00271288, 1, 0
0.00271562, 0, 0
0.00271622, 0, 1
0.00271897, 0, 0
0.00271956, 1, 0
0.00272230, 0, 0
0.00272290, 0, 1
0.00272564, 0, 0
0.00272624, 1, 0
0.00272898, 0, 0
0.00272958, 0, 1
0.00273232, 0, 0
0.00273292, 1, 0
0.00273566, 0, 0
0.00273626, 0, 1
0.00273900, 0, 0
0.00273960, 1, 0
0.00274234, 0, 0
0.00274293, 0, 1
0.00274568, 0, 0
0.00274628, 1, 0
0.00274902, 0, 0
0.00274961, 0, 1
0.00275236, 0, 0
0.00275296, 1, 0
0.00275570, 0, 0
0.00275629, 0, 1
0.00275904, 0, 0
0.00275964, 1, 0
0.00276238, 0, 0
0.00276297, 0, 1
0.00276572, 0, 0
0.00276632, 1, 0
0.00276906, 0, 0
0.00276965, 0, 1
0.00277240, 0, 0
0.00277300, 1, 0
0.00277574, 0, 0
0.00277633, 0, 1
0.00277908, 0, 0
0.00277968, 1, 0
0.00278242, 0, 0
0.00278301, 0, 1
0.00278576, 0, 0
0.00278636, 1, 0
0.00278909, 0, 0
0.00278969, 0, 1
0.00279244, 0, 0
0.00279304, 1, 0
0.00279577, 0, 0
0.00279637, 0, 1
0.00279912, 0, 0
0.00279972, 1, 0
0.00280245, 0, 0
0.00280305, 0, 1
0.00280580, 0, 0
0.00280640, 1, 0
0.00280913, 0, 0
0.00280973, 0, 1
0.00281248, 0, 0
0.00281308, 1, 0
0.00281581, 0, 0
0.00281641, 0, 1
0.00281916, 0, 0
0.00281976, 1, 0
0.00282249, 0, 0
0.00282309, 0, 1
0.00282584, 0, 0
0.00282644, 1, 0
0.00282917, 0, 0
0.00282977, 0, 1
0.00283252, 0, 0
0.00283312, 1, 0
0.00283585, 0, 0
0.00283645, 0, 1
0.00283920, 0, 0
0.00283980, 1, 0
0.00284253, 0, 0
0.00284313, 0, 1
0.00284588, 0, 0
0.00284648, 1, 0
0.00284921, 0, 0
0.00284981, 0, 1
0.00285256, 0, 0
0.00285316, 1, 0
0.00285589, 0, 0
0.00285649, 0, 1
0.00285924, 0, 0
0.00285984, 1, 0
0.00286257, 0, 0
0.00286317, 0, 1
0.00286592, 0, 0
0.00286652, 1, 0
0.00286925, 0, 0
0.00286985, 0, 1
0.00287260, 0, 0
0.00287320, 1, 0
0.00287593, 0, 0
0.00287653, 0, 1
0.00287928, 0, 0
0.00287987, 1, 0
0.00288261, 0, 0
0.00288321, 0, 1
0.00288596, 0, 0
0.00288655, 1, 0
0.00288929, 0, 0
0.00288989, 0, 1
0.00289263, 0, 0
0.00289323, 1, 0
0.00289597, 0, 0
0.00289656, 0, 1
0.00289931, 0, 0
0.00289991, 1, 0
0.00290265, 0, 0
0.00290325, 0, 1
0.00290599, 0, 0
0.00290659, 1, 0
0.00290933, 0, 0
0.00290992, 0, 1
0.00291267, 0, 0
0.00291327, 1, 0
0.00291601, 0, 0
0.00291660, 0, 1
0.00291935, 0, 0
0.00291995, 1, 0
0.00292269, 0, 0
0.00292328, 0, 1
0.00292603, 0, 0
0.00292663, 1, 0
0.00292937, 0, 0
0.00292996, 0, 1
0.00293271, 0, 0
0.00293331, 1, 0
0.00293605, 0, 0
0.00293664, 0, 1
0.00293939, 0, 0
0.00293999, 1, 0
0.00294273, 0, 0
0.00294332, 0, 1
0.00294607, 0, 0
0.00294667, 1, 0
0.00294941, 0, 0
0.00295000, 0, 1
0.00295275, 0, 0
0.00295335, 1, 0
0.00295609, 0, 0
0.00295668, 0, 1
0.00295943, 0, 0
0.00296003, 1, 0
0.00296277, 0, 0
0.00296336, 0, 1
0.00296611, 0, 0
0.00296671, 1, 0
0.00296944, 0, 0
0.00297004, 0, 1
0.00297279, 0, 0
0.00297339, 1, 0
0.00297612, 0, 0
0.00297672, 0, 1
0.00297947, 0, 0
0.00298007, 1, 0
0.00298280, 0, 0
0.00298340, 0, 1
0.00298615, 0, 0
0.00298675, 1, 0
0.00298948, 0, 0
0.00299008, 0, 1
0.00299283, 0, 0
0.00299343, 1, 0
0.00299616, 0, 0
0.00299676, 0, 1
0.00299951, 0, 0
0.00300011, 1, 0
0.00300284, 0, 0
0.00300344, 0, 1
0.00300619, 0, 0
0.00300679, 1, 0
0.00300952, 0, 0
0.00301012, 0, 1
0.00301287, 0, 0
0.00301347, 1, 0
0.00301620, 0, 0
0.00301680, 0, 1
0.00301955, 0, 0
0.00302015, 1, 0
0.00302288, 0, 0
0.00302348, 0, 1
0.00302623, 0, 0
0.00302683, 1, 0
0.00302956, 0, 0
0.00303016, 0, 1
0.00303291, 0, 0
0.00303351, 1, 0
0.00303624, 0, 0
0.00303684, 0, 1
0.00303959, 0, 0
0.00304019, 1, 0
0.00304292, 0, 0
0.00304352, 0, 1
0.00304627, 0, 0
0.00304686, 1, 0
0.00304960, 0, 0
0.00305020, 0, 1
0.00305295, 0, 0
0.00305354, 1, 0
0.00305628, 0, 0
0.00305688, 0, 1
0.00305963, 0, 0
0.00306022, 1, 0
0.00306296, 0, 0
0.00306356, 0, 1
0.00306631, 0, 0
0.00306690, 1, 0
0.00306964, 0, 0
0.00307024, 0, 1
0.00307298, 0, 0
0.00307358, 1, 0
0.00307632, 0, 0
0.00307691, 0, 1
0.00307966, 0, 0
0.00308026, 1, 0
0.00308300, 0, 0
0.00308359, 0, 1
0.00308634, 0, 0
0.00308694, 1, 0
0.00308968, 0, 0
0.00309027, 0, 1
0.00309302, 0, 0
0.00309362, 1, 0
0.00309636, 0, 0
0.00309695, 0, 1
0.00309970, 0, 0
0.00310030, 1, 0
0.00310304, 0, 0
0.00310363, 0, 1
0.00310638, 0, 0
0.00310698, 1, 0
0.00310972, 0, 0
0.00311031, 0, 1
0.00311306, 0, 0
0.00311366, 1, 0
0.00311640, 0, 0
0.00311699, 0, 1
0.00311974, 0, 0
0.00312034, 1, 0
0.00312308, 0, 0
0.00312367, 0, 1
0.00312642, 0, 0
0.00312702, 1, 0
0.00312976, 0, 0
0.00313035, 0, 1
0.00313310, 0, 0
0.00313370, 1, 0
0.00313644, 0, 0
0.00313703, 0, 1
0.00313978, 0, 0
0.00314038, 1, 0
0.00314311, 0, 0
0.00314371, 0, 1
0.00314646, 0, 0
0.00314706, 1, 0
0.00314979, 0, 0
0.00315039, 0, 1
0.00315314, 0, 0
0.00315374, 1, 0
0.00315647, 0, 0
0.00315707, 0, 1
0.00315982, 0, 0
0.00316042, 1, 0
0.00316315, 0, 0
0.00316375, 0, 1
0.00316650, 0, 0
0.00316710, 1, 0
0.00316983, 0, 0
0.00317043, 0, 1
0.00317318, 0, 0
0.00317378, 1, 0
0.00317651, 0, 0
0.00317711, 0, 1
0.00317986, 0, 0
0.00318046, 1, 0
0.00318319, 0, 0
0.00318379, 0, 1
0.00318654, 0, 0
0.00318714, 1, 0
0.00318987, 0, 0
0.00319047, 0, 1
0.00319322, 0, 0
0.00319382, 1, 0
0.00319655, 0, 0
0.00319715, 0, 1
0.00319990, 0, 0
0.00320050, 1, 0
0.00320323, 0, 0
0.00320383, 0, 1
0.00320658, 0, 0
0.00320718, 1, 0
0.00320991, 0, 0
0.00321051, 0, 1
0.00321326, 0, 0
0.00321385, 1, 0
0.00321659, 0, 0
0.00321719, 0, 1
0.00321994, 0, 0
0.00322053, 1, 0
0.00322327, 0, 0
0.00322387, 0, 1
0.00322662, 0, 0
0.00322721, 1, 0
0.00322995, 0, 0
0.00323055, 0, 1
0.00323330, 0, 0
0.00323389, 1, 0
0.00323663, 0, 0
0.00323723, 0, 1
0.00323997, 0, 0
0.00324057, 1, 0
0.00324331, 0, 0
0.00324391, 0, 1
0.00324665, 0, 0
0.00324725, 1, 0
0.00324999, 0, 0
0.00325058, 0, 1
0.00325333, 0, 0
0.00325393, 1, 0
0.00325667, 0, 0
0.00325726, 0, 1
0.00326001, 0, 0
0.00326061, 1, 0
0.00326335, 0, 0
0.00326394, 0, 1
0.00326669, 0, 0
0.00326729, 1, 0
0.00327003, 0, 0
0.00327062, 0, 1
0.00327337, 0, 0
0.00327397, 1, 0
0.00327671, 0, 0
0.00327730, 0, 1
0.00328005, 0, 0
0.00328065, 1, 0
0.00328339, 0, 0
0.00328398, 0, 1
0.00328673, 0, 0
0.00328733, 1, 0
0.00329007, 0, 0
0.00329066, 0, 1
0.00329341, 0, 0
0.00329401, 1, 0
0.00329675, 0, 0
0.00329734, 0, 1
0.00330009, 0, 0
0.00330069, 1, 0
0.00330343, 0, 0
0.00330402, 0, 1
0.00330677, 0, 0
0.00330737, 1, 0
0.00331010, 0, 0
0.00331070, 0, 1
0.00331345, 0, 0
0.00331405, 1, 0
0.00331678, 0, 0
0.00331738, 0, 1
0.00332013, 0, 0
0.00332073, 1, 0
0.00332346, 0, 0
0.00332406, 0, 1
0.00332681, 0, 0
0.00332741, 1, 0
0.00333014, 0, 0
0.00333074, 0, 1
0.00333349, 0, 0
0.00333409, 1, 0
0.00333682, 0, 0
0.00333742, 0, 1
0.00334017, 0, 0
0.00334077, 1, 0
0.00334350, 0, 0
0.00334410, 0, 1
0.00334685, 0, 0
0.00334745, 1, 0
0.00335018, 0, 0
0.00335078, 0, 1
0.00335353, 0, 0
0.00335413, 1, 0
0.00335686, 0, 0
0.00335746, 0, 1
0.00336021, 0, 0
0.00336081, 1, 0
0.00336354, 0, 0
0.00336414, 0, 1
0.00336689, 0, 0
0.00336749, 1, 0
0.00337022, 0, 0
0.00337082, 0, 1
0.00337357, 0, 0
0.00337417, 1, 0
0.00337690, 0, 0
0.00337750, 0, 1
0.00338025, 0, 0
0.00338085, 1, 0
0.00338358, 0, 0
0.00338418, 0, 1
0.00338693, 0, 0
0.00338753, 1, 0
0.00339026, 0, 0
0.00339086, 0, 1
0.00339361, 0, 0
0.00339420, 1, 0
0.00339694, 0, 0
0.00339754, 0, 1
0.00340029, 0, 0
0.00340088, 1, 0
0.00340362, 0, 0
0.00340422, 0, 1
0.00340697, 0, 0
0.00340756, 1, 0
0.00341030, 0, 0
0.00341090, 0, 1
0.00341364, 0, 0
0.00341424, 1, 0
0.00341698, 0, 0
0.00341758, 0, 1
0.00342032, 0, 0
0.00342092, 1, 0
0.00342366, 0, 0
0.00342425, 0, 1
0.00342700, 0, 0
0.00342760, 1, 0
0.00343034, 0, 0
0.00343093, 0, 1
0.00343368, 0, 0
0.00343428, 1, 0
0.00343702, 0, 0
0.00343761, 0, 1
0.00344036, 0, 0
0.00344096, 1, 0
0.00344370, 0, 0
0.00344429, 0, 1
0.00344704, 0, 0
0.00344764, 1, 0
0.00345038, 0, 0
0.00345097, 0, 1
0.00345372, 0, 0
0.00345432, 1, 0
0.00345706, 0, 0
0.00345765, 0, 1
0.00346040, 0, 0
0.00346100, 1, 0
0.00346374, 0, 0
0.00346433, 0, 1
0.00346708, 0, 0
0.00346768, 1, 0
0.00347042, 0, 0
0.00347101, 0, 1
0.00347376, 0, 0
0.00347436, 1, 0
0.00347710, 0, 0
0.00347769, 0, 1
0.00348044, 0, 0
0.00348104, 1, 0
0.00348377, 0, 0
0.00348437, 0, 1
0.00348712, 0, 0
0.00348772, 1, 0
0.00349045, 0, 0
0.00349105, 0, 1
0.00349380, 0, 0
0.00349440, 1, 0
0.00349713, 0, 0
0.00349773, 0, 1
0.00350048, 0, 0
0.00350108, 1, 0
0.00350381, 0, 0
0.00350441, 0, 1
0.00350716, 0, 0
0.00350776, 1, 0
0.00351049, 0, 0
0.00351109, 0, 1
0.00351384, 0, 0
0.00351444, 1, 0
0.00351717, 0, 0
0.00351777, 0, 1
0.00352052, 0, 0
0.00352112, 1, 0
0.00352385, 0, 0
0.00352445, 0, 1
0.00352720, 0, 0
0.00352780, 1, 0
0.00353053, 0, 0
0.00353113, 0, 1
0.00353388, 0, 0
0.00353448, 1, 0
0.00353721, 0, 0
0.00353781, 0, 1
0.00354056, 0, 0
0.00354116, 1, 0
0.00354389, 0, 0
0.00354449, 0, 1
0.00354724, 0, 0
0.00354784, 1, 0
0.00355057, 0, 0
0.00355117, 0, 1
0.00355392, 0, 0
0.00355452, 1, 0
0.00355725, 0, 0
0.00355785, 0, 1
0.00356060, 0, 0
0.00356119, 1, 0
0.00356393, 0, 0
0.00356453, 0, 1
0.00356728, 0, 0
0.00356787, 1, 0
0.00357061, 0, 0
0.00357121, 0, 1
0.00357396, 0, 0
0.00357455, 1, 0
0.00357729, 0, 0
0.00357789, 0, 1
0.00358063, 0, 0
0.00358123, 1, 0
0.00358397, 0, 0
0.00358456, 0, 1
0.00358731, 0, 0
0.00358791, 1, 0
0.00359065, 0, 0
0.00359124, 0, 1
0.00359399, 0, 0
0.00359459, 1, 0
0.00359733, 0, 0
0.00359792, 0, 1
0.00360067, 0, 0
0.00360127, 1, 0
0.00360401, 0, 0
0.00360460, 0, 1
0.00360735, 0, 0
0.00360795, 1, 0
0.00361069, 0, 0
0.00361128, 0, 1
0.00361403, 0, 0
0.00361463, 1, 0
0.00361737, 0, 0
0.00361796, 0, 1
0.00362071, 0, 0
0.00362131, 1, 0
0.00362405, 0, 0
0.00362464, 0, 1
0.00362739, 0, 0
0.00362799, 1, 0
0.00363073, 0, 0
0.00363132, 0, 1
0.00363407, 0, 0
0.00363467, 1, 0
0.00363741, 0, 0
0.00363800, 0, 1
0.00364075, 0, 0
0.00364135, 1, 0
0.00364409, 0, 0
0.00364468, 0, 1
0.00364743, 0, 0
0.00364803, 1, 0
0.00365076, 0, 0
0.00365136, 0, 1
0.00365411, 0, 0
0.00365471, 1, 0
0.00365744, 0, 0
0.00365804, 0, 1
0.00366079, 0, 0
0.00366139, 1, 0
0.00366412, 0, 0
0.00366472, 0, 1
0.00366747, 0, 0
0.00366807, 1, 0
0.00367080, 0, 0
0.00367140, 0, 1
0.00367415, 0, 0
0.00367475, 1, 0
0.00367748, 0, 0
0.00367808, 0, 1
0.00368083, 0, 0
0.00368143, 1, 0
0.00368416, 0, 0
0.00368476, 0, 1
0.00368751, 0, 0
0.00368811, 1, 0
0.00369084, 0, 0
0.00369144, 0, 1
0.00369419, 0, 0
0.00369479, 1, 0
0.00369752, 0, 0
0.00369812, 0, 1
0.00370087, 0, 0
0.00370147, 1, 0
0.00370420, 0, 0
0.00370480, 0, 1
0.00370755, 0, 0
0.00370815, 1, 0
0.00371088, 0, 0
0.00371148, 0, 1
0.00371423, 0, 0
0.00371483, 1, 0
0.00371756, 0, 0
0.00371816, 0, 1
0.00372091, 0, 0
0.00372151, 1, 0
0.00372424, 0, 0
0.00372484, 0, 1
0.00372759, 0, 0
0.00372818, 1, 0
0.00373092, 0, 0
0.00373152, 0, 1
0.00373427, 0, 0
0.00373486, 1, 0
0.00373760, 0, 0
0.00373820, 0, 1
0.00374095, 0, 0
0.00374154, 1, 0
0.00374428, 0, 0
0.00374488, 0, 1
0.00374762, 0, 0
0.00374822, 1, 0
0.00375096, 0, 0
0.00375156, 0, 1
0.00375430, 0, 0
0.00375490, 1, 0
0.00375764, 0, 0
0.00375824, 0, 1
0.00376098, 0, 0
0.00376158, 1, 0
0.00376432, 0, 0
0.00376491, 0, 1
0.00376766, 0, 0
0.00376826, 1, 0
0.00377100, 0, 0
0.00377159, 0, 1
0.00377434, 0, 0
0.00377494, 1, 0
0.00377768, 0, 0
0.00377827, 0, 1
0.00378102, 0, 0
0.00378162, 1, 0
0.00378436, 0, 0
0.00378495, 0, 1
0.00378770, 0, 0
0.00378830, 1, 0
0.00379104, 0, 0
0.00379163, 0, 1
0.00379438, 0, 0
0.00379498, 1, 0
0.00379772, 0, 0
0.00379831, 0, 1
0.00380106, 0, 0
0.00380166, 1, 0
0.00380440, 0, 0
0.00380499, 0, 1
0.00380774, 0, 0
0.00380834, 1, 0
0.00381108, 0, 0
0.00381167, 0, 1
0.00381442, 0, 0
0.00381502, 1, 0
0.00381775, 0, 0
0.00381835, 0, 1
0.00382110, 0, 0
0.00382170, 1, 0
0.00382443, 0, 0
0.00382503, 0, 1
0.00382778, 0, 0
0.00382838, 1, 0
0.00383111, 0, 0
0.00383171, 0, 1
0.00383446, 0, 0
0.00383506, 1, 0
0.00383779, 0, 0
0.00383839, 0, 1
0.00384114, 0, 0
0.00384174, 1, 0
0.00384447, 0, 0
0.00384507, 0, 1
0.00384782, 0, 0
0.00384842, 1, 0
0.00385115, 0, 0
0.00385175, 0, 1
0.00385450, 0, 0
0.00385510, 1, 0
0.00385783, 0, 0
0.00385843, 0, 1
0.00386118, 0, 0
0.00386178, 1, 0
0.00386451, 0, 0
0.00386511, 0, 1
0.00386786, 0, 0
0.00386846, 1, 0
0.00387119, 0, 0
0.00387179, 0, 1
0.00387454, 0, 0
0.00387514, 1, 0
0.00387787, 0, 0
0.00387847, 0, 1
